SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
1107.974	1405.2667	1254.001	792.9347	532.6179	950.8113	1308.2302	1237.5217	885.3889	976.0506	1608.3646	660.5418	622.13715	790.66876	1425.5938	1207.9797	1097.7454	1437.3944	1044.4978
5015.8037	4927.447	5778.305	4164.351	19516.508	2314.4722	3572.929	4604.9736	4559.356	5537.22	2924.9658	7074.5474	4283.5425	27261.967	4884.159	7705.9937	6642.816	4743.951	8046.656
4773.1797	6094.9316	4508.625	4602.9136	3588.543	5681.2983	6057.929	7259.519	6887.824	3275.0603	6592.7764	5965.372	5761.899	3937.9912	6722.079	7696.018	7808.024	6929.56	9706.597
1408.6022	2445.8345	1369.8031	1254.9119	2430.3613	3234.4448	2503.2263	2133.7395	1039.2958	1379.1348	2396.6118	1803.1968	1084.6606	2686.7183	2658.534	2033.9089	2722.3198	2424.9075	1811.4622
1039.7478	866.9108	891.3743	1085.5771	2549.2625	568.6774	758.3767	796.6882	904.3395	966.2473	696.3035	1126.2368	372.48352	2896.4653	632.77014	1465.8333	1141.2593	883.4664	684.84045
955.4722	1289.8732	1179.8014	1250.9565	2473.4543	1643.309	922.6129	909.6993	682.13025	1028.5369	1235.5581	1264.0223	295.3803	2319.7678	1182.4579	1165.363	1272.5564	838.38745	869.50116
3841.03	5628.913	3323.6208	2993.3083	5813.838	6371.4375	7510.7544	5458.474	3713.055	2429.5562	12880.171	1571.7473	2610.312	8870.454	8754.017	2912.338	2895.1245	6897.9453	3398.6318
667.411	510.48044	647.7315	640.05	1273.7767	849.20844	617.1885	452.80927	372.26096	407.31937	835.32434	340.36847	400.0691	1886.9233	838.3049	536.6486	431.18057	564.336	690.55914
722.3881	758.986	574.0879	467.19147	899.3106	373.86795	383.23846	561.3447	273.12183	581.67725	326.38632	813.8654	306.62878	1031.886	583.0117	727.14435	667.90924	521.25696	380.32993
444.61673	494.53497	302.59097	309.6213	165.08664	73.69378	341.77856	363.08038	270.4732	355.26984	543.1713	589.9902	124.5321	1417.4259	521.223	631.576	405.95346	748.72485	373.67532
2024.3763	1964.9243	2221.8635	2107.6406	7999.0444	1621.7258	1980.186	1318.8204	1089.34	1228.984	1220.1433	933.65497	227.45161	7596.7593	1914.7736	1547.4446	1365.2745	2243.6387	1715.8065
539.5304	576.337	662.2149	545.8252	2435.27	1154.1637	881.76404	569.8447	469.13657	496.07382	664.28973	318.53436	348.3763	2580.128	1120.3967	541.10767	588.52136	864.51404	736.13043
94.980125	129.20671	155.58798	120.132576	106.05065	177.18387	587.3122	155.33308	731.66534	32.24958	130.41592	350.50537	223.02702	328.3936	607.2771	43.9146	115.021614	38.892757	143.29263
3122.7583	3346.002	2748.61	2354.2239	4250.3755	3955.0862	2892.0112	2132.658	1812.0105	1875.1102	3450.0193	2897.2812	1754.0287	5054.4946	4276.5176	3770.355	3573.1956	3511.8096	2442.6125
1710.8622	1624.06	1624.516	1165.7109	4474.857	1511.6287	1384.2463	980.02997	832.47736	991.1835	828.6284	1220.5359	247.13641	4331.855	1452.1451	1422.6469	1615.4789	1371.9993	992.6468
820.5038	600.8215	722.28735	667.12256	273.9106	469.06866	660.82697	689.12665	689.0744	845.66797	402.47324	561.1009	516.9609	288.2405	635.99097	941.7477	633.59375	876.2443	1570.2919
509.6814	606.0259	629.67035	475.589	809.19446	585.4584	581.08887	549.6797	428.48206	495.21652	547.41815	737.4718	473.3177	1302.6656	844.35046	436.11362	432.8765	495.72025	684.94763
2184.171	1666.1641	2178.2798	2221.8584	11164.287	1137.0511	1052.8271	1219.5444	716.3219	1502.1195	809.0706	1274.7219	1964.5869	8237.679	2062.9668	2231.8079	1678.2024	2659.6248	2608.898
447.56647	366.5275	582.25085	380.29382	714.44214	479.15646	534.8421	214.81668	452.30792	265.82404	362.552	320.52597	171.4268	1076.2208	738.6065	155.66783	340.07455	167.59265	209.20607
2427.9539	2107.6248	2647.1223	2432.6572	5835.3657	2255.2703	2310.4207	2089.7659	2257.1196	2773.5583	1645.6666	2795.843	1145.8956	8850.372	3267.7083	2850.5115	2545.2605	2532.3096	2641.8894
2204.55	2173.5642	2313.2532	2778.363	2863.0093	3597.3552	2192.6433	2505.5376	1813.5227	1300.4044	3989.5654	1030.1361	589.59186	2900.8052	2788.878	1687.1929	1918.9512	2419.7278	1320.7272
906.6123	1313.3141	590.8995	498.08417	1780.0106	2015.485	1242.2549	1061.0037	635.4738	638.43774	1684.4884	1211.1826	1025.5499	2005.7437	1879.1608	1273.1655	1495.8582	1346.2329	821.6553
4138.631	4851.8667	4026.5425	3311.1558	4131.171	4575.9907	6781.285	6490.0737	3988.2178	2683.281	6954.618	3217.1614	1599.9487	7658.051	8325.183	6034.0845	5943.0845	7355.71	5809.7095
824.3242	761.42535	731.21924	728.7163	1699.6366	1808.8544	1007.8954	778.9774	580.0135	754.3761	1043.5747	664.7818	571.3957	1697.9092	1383.0493	881.1179	888.48846	872.55255	833.3587
476.74228	605.796	380.9862	327.3675	357.98654	426.82642	587.99115	414.67108	414.6169	283.3358	366.40817	331.6454	255.18198	626.0763	746.7684	595.8529	572.0682	581.4953	248.79483
107.24193	109.21048	55.105686	50.579975	145.7122	16.412960000000002	53.85214	105.69428	29.549505	80.48178	77.69944	90.96066	21.289995	1823.6116	93.760216	97.17383	82.488525	67.302025	39.14842
1194.7437	1229.3584	1214.6943	1343.9257	1829.1085	1005.63	744.619	919.78973	898.763	838.7659	1076.8115	896.3944	237.6562	1212.4095	700.14954	632.3165	1036.1663	607.5845	639.2293
1400.8483	1434.817	1494.2455	1334.6473	4946.2456	884.1277	1026.3877	1219.7948	1139.1713	1185.3923	927.9468	1702.264	626.3244	5163.6143	1151.2206	1580.9082	1672.1642	1254.7466	1224.9222
758.9316	546.4461	480.07156	485.89008	376.6567	128.94774	1425.1466	1438.838	1742.7113	1557.5771	1047.7532	2197.2473	1157.0455	5657.287	2398.8901	1417.9552	3254.361	981.24005	2022.4042
546.9358	559.7292	415.2496	350.15924	1089.5706	956.96704	622.9102	492.82358	372.85165	478.826	807.28015	558.2471	305.3925	937.34265	802.97504	447.27597	599.801	590.06775	332.4545
1420.6218	1952.5258	1502.9315	765.3056	1840.378	1710.2079	1723.0264	1357.678	775.0037	777.83215	1851.2295	1438.6519	771.2175	2107.9856	2067.268	1698.4575	1740.1549	1635.7318	1892.6796
1965.3525	2192.2178	1546.7535	1596.074	1565.9845	2117.561	2091.1536	2544.9841	2243.4346	1241.7502	2856.6426	2237.5432	2410.829	1865.2261	2845.4365	2838.6367	2582.507	2995.8054	3090.0625
573.2617	577.8229	466.7863	580.96826	994.7411	608.6475	559.30597	461.4279	432.3121	337.91888	465.9785	455.0281	61.491734	1444.9781	683.37537	574.91064	561.00085	597.4905	288.85107
560.2764	821.9872	297.09894	368.33575	49.253838	58.085514	59.924973	174.31175	73.082924	38.163048	166.4951	33.77402	24.647327	31.87951	29.25604	330.4817	168.08597	282.0689	101.12738
1178.4785	1357.3339	1415.847	1028.2715	2722.4543	707.564	834.8869	1155.9341	1078.556	952.02905	737.9173	1735.4058	571.4235	2871.5952	710.2404	1426.027	1598.2026	931.5605	1107.3024
1275.3347	1220.4862	1445.609	1506.7168	2895.6716	1170.2119	973.73663	1054.1986	1367.8629	861.76794	1585.2229	981.16376	356.51416	2167.6938	1235.6119	745.0648	1437.3947	634.6203	429.30627
17504.5	13246.343	17412.176	26018.352	26145.732	13300.0625	20492.29	20199.87	23126.832	22725.209	27821.863	16536.477	24028.479	32151.824	22549.773	18748.828	15791.955	21232.688	25617.31
1654.0479	1895.6937	1284.4078	1450.4603	2293.3154	2722.6072	2264.517	1839.6725	1185.1453	1124.1692	2640.2158	1158.0052	1007.252	2524.851	2886.8857	2091.109	1923.2728	2430.4277	2353.5056
975.6822	1070.1172	872.1301	727.9289	910.7866	1261.4369	1213.0099	906.5713	569.2765	594.4414	1551.0837	847.8898	846.301	1410.1688	1598.79	1059.3418	805.5271	1526.778	900.49426
1487.8872	1573.372	1193.4899	1169.7755	2014.6364	2056.2654000000002	1565.7021	1570.6748	1126.0342	1082.6615	3519.4133	762.09485	1294.6185	3055.0083	3329.1543	1040.1938	945.083	2237.047	1744.575
3626.2773	2665.1301	2896.5386	3780.6155	5327.858	3233.1785	3202.8582	3326.434	3608.1548	3301.358	4144.053	1581.857	3561.8274	5818.5557	4357.9575	3040.8909	2231.1277	5127.94	4223.749
3517.9548	2991.4685	3090.6724	3191.003	2224.2502	2939.8345	3268.1802	3873.0503	4440.0913	2740.8174	4431.0522	1634.9951	1974.7511	3420.0305	4758.2847	3831.7668	3456.6147	6043.694	6554.018
1540.354	1575.5762	1100.0769	1350.3135	1384.3112	2365.0554	2347.2957	2402.523	1478.4791	932.5103	2844.1748	1214.9354	415.95914	1717.4518	2938.0603	2162.5164	1889.6562	2256.2114	2365.3372
5739.16	5717.5884	5801.2764	4981.132	14164.552	10430.947	6986.2964	5198.4326	4676.3286	4172.283	5941.5273	4376.437	2208.1895	15161.161	8797.752	6232.6978	5989.448	6476.398	4204.9775
212.86761	209.24211	242.52892	222.22514	591.7997	563.0678	275.23193	206.8593	168.352	211.11227	224.13255	285.85574	85.963356	430.0976	365.74936	226.54883	238.27428	196.19514	153.55188
1509.5779	1607.9946	1418.0645	1295.6241	2842.0442	1740.6937	1750.5657	1490.7654	1731.2842	1339.9435	2250.9954	1517.1156	2016.4093	3464.3188	2005.212	1570.1134	1670.4679	1808.0667	2010.948
2581.4438	2315.3823	2603.9592	1938.059	2581.3208	2325.6787	3009.2078	2735.0522	1779.5754	2407.1775	2580.718	1381.1514	1142.1698	3035.7563	3403.8025	2596.4622	2074.7083	4109.387	5256.818
13702.236	15005.737	15896.703	14984.562	9163.591	12858.911	11853.265	9614.425	9354.131	10316.686	14862.968	8357.807	2082.9697	6414.2017	12454.43	8978.621	10420.977	12905.757	11231.052
5724.296	5339.8774	5045.177	5762.5034	9105.342	3557.8665	5585.0117	6530.5806	12905.569	6418.393	6773.8374	5793.8086	7973.9595	11790.323	5716.714	7923.309	5675.8467	6862.2705	11978.899
3126.8296	2794.4463	2597.5115	2594.3347	8332.951	6050.9014	4314.0684	3277.6377	3215.2986	3615.5596	3387.2349	3393.4814	4289.5425	5818.1714	5681.0864	3901.9233	3364.6953	4091.0635	4359.311
969.63135	703.21826	682.1723	1182.833	71.37034	84.41381	266.956	860.242	998.2614	546.59515	1212.3921	452.6198	569.15204	667.70624	624.7224	899.53156	747.77234	1260.4945	852.40356
1126.2144	843.3862	1280.6172	1242.4933	2383.4043	1034.1908	902.49384	1093.1313	1036.3741	1121.1079	1075.1765	590.73315	502.21332	2064.5347	1245.1401	784.1247	767.37506	1484.7804	1378.456
4275.216	4255.5586	6165.014	2848.5344	2035.869	2418.2275	3907.185	4036.3535	2167.8254	6783.201	3053.1348	5071.1924	1032.9535	2504.8481	3722.166	6817.4443	4908.839	7219.79	9733.936
4733.5645	3866.4602	4115.5107	3722.8628	12517.632	8829.158	6690.9873	4855.814	4068.5466	4887.8413	6695.734	3312.9966	5004.083	11575.704	10266.345	4459.0356	3982.3105	6199.2646	5005.4497
1340.9478	1783.7751	1310.5753	1197.5321	3526.1191	2929.1624	1522.1553	967.61194	750.3761	1243.3397	2448.2388	712.69104	572.7076	3978.1418	2664.133	1372.985	1298.8422	1632.5259	1391.0281
781.248	475.18698	440.186	774.73895	1541.7756	1300.192	794.5078	704.49207	518.7771	719.10114	1169.1995	340.449	468.6835	1502.3695	1139.8625	629.04	636.70953	787.0876	492.34097
2395.8774	2265.7239	2174.8245	1952.5211	3225.52	3090.503	2712.6824	2299.1135	1981.2744	2021.4298	3451.3188	2121.284	1917.4442	4093.7954	3660.249	2883.7512	2678.3074	3007.9375	3799.0273
160.69261	444.1153	148.21841	427.50977	1338.8433	1783.1382	909.5347	507.40366	103.19322	180.06454	577.80756	146.64586	199.25671	942.3829	999.52045	371.42978	224.25105	865.868	190.34128
1720.4635	1447.7899	1996.1732	2170.743	4498.942	2970.3918	3141.9385	1353.2067	1281.1812	1849.9767	872.7446	1659.5117	1533.519	8170.101	2343.9841	1757.6237	1814.4463	1847.4851	1126.7877
1332.5466	1276.1042	1359.7579	1255.8242	12722.355	5229.7344	1681.7365	824.45593	736.6488	873.65094	1909.0913	639.11414	279.0653	6826.687	2649.469	822.4489	828.1644	2159.1223	604.3667
2240.546	2418.2773	2413.5647	1592.4711	7436.7725	4459.42	3240.978	2395.5222	1193.9373	2183.2927	2591.999	2051.5732	1131.6876	6832.092	3703.6138	2992.6992	2784.2024	3722.3103	3147.318
4774.6606	5213.694	4250.224	3983.6262	921.51807	1717.5205	3204.5544	3259.6128	1330.0651	1206.3109	5422.85	1259.8586	787.2335	3665.2957	6258.3525	2812.341	3360.431	5576.2896	2566.138
2228.0813	1649.6056	2090.3516	1543.403	2807.9304	1301.3783	1754.3741	1417.3972	1282.8329	1269.8636	994.03314	1046.3395	319.53714	5081.9985	1670.1658	2462.2173	2206.8962	3003.1975	1309.263
1158.0923	963.1671	1206.7281	1185.059	3460.5479	1292.1034	1085.7035	944.7751	926.5132	1300.0134	1099.6536	1612.779	1060.1097	3834.1123	1301.1353	1441.3953	1268.8958	1308.1965	1518.6892
9004.116	10552.8955	7702.004	6077.97	24078.627	19407.703	15615.208	8657.92	4355.6807	4778.5366	15270.354	4395.475	2305.291	33643.883	20769.684	7360.9795	8513.492	13610.427	5635.082
1443.3961	1453.6025	1840.0599	1627.6068	4730.0405	1430.2413	1371.6051	1477.0153	1361.6293	1967.432	1739.9243	1366.6224	703.64764	4021.048	1587.772	1293.5702000000001	1537.7206	1837.1748	1475.9349
57463.758	46240.33	51273.832	50536.777	74237.54	32801.285	47487.71	48223.04	57455.105	50466.867	50516.86	53815.883	61547.848	110198.73	55254.81	60612.434	48491.99	50552.27	95375.78
4130.558	6628.3447	4396.5864	3074.705	46545.63	17648.408	9667.901	7250.9014	4133.084	2605.662	7576.512	2876.8713	833.85284	32341.85	12426.201	4699.985	5995.3564	6526.0996	3593.89
1084.596	825.64557	935.5843	1037.236	3782.3003	1238.6533	954.81323	1015.1838	738.4858	1079.3304	762.32477	734.67535	783.79095	3320.177	1395.3009	1261.2311	904.7048	1447.7477	1210.3398
648.791	404.6127	427.27356	747.3727	1775.0431	870.28217	396.1933	544.6619	770.8001	597.04926	438.92166	273.60022	256.62054	735.57837	593.7416	323.69678	288.5159	369.71738	299.73557
2174.0193	2057.2112	1974.5916	1873.2623	1840.2314	1661.1453	2001.0198	2213.8098	2248.6982	2650.182	3180.0066	3312.0146	4437.5415	2471.7302	2579.3184	2273.4814	1931.7981	2644.7905	3621.7546
754.26276	830.5632	492.61652	305.91782	1152.4094	968.1869	1252.0715	668.14764	501.9703	509.04056	1013.52454	343.5866	395.92227	1293.844	1057.6093	623.8854	581.73755	766.35144	678.6524
589.50507	543.1849	628.0491	668.26843	1462.1593	329.78995	527.1182	500.13715	529.14526	825.7379	349.02057	695.26	757.63763	1608.1841	601.62787	961.5295	653.0697	781.40985	804.81824
5423.7344	6444.1245	5841.127	4155.459	14271.779	9149.174	11628.569	6715.2153	4071.1794	5972.2715	12601.99	5209.116	4540.463	20291.793	13796.14	7339.28	6548.81	9759.738	7054.1772
1224.4274	1095.1399	1104.9165	964.33655	137.51596	160.55058	287.60443	441.8249	470.13882	638.8409	485.50677	364.37045	307.06638	352.77283	465.87457	589.2555	492.82925	602.93085	575.93036
545.229	295.9585	449.24847	337.52222	1185.9716	190.28864	257.33167	373.44345	261.4768	458.30338	219.12488	268.51233	241.07454	1370.1761	297.63382	398.07263	354.14795	407.61902	405.48157
1505.315	1112.1943	1338.8896	1424.3613	3172.6914	1681.7081	1063.5745	1222.6013	1033.0471	1862.2458	1336.1093	1516.6578	1537.4281	3320.011	1881.2634	1692.5682	1358.2736	1630.5118	1978.4479
1283.9889	1493.4166	1227.6031	1370.6913	2849.288	1817.3212	1879.7416	1849.5121	869.07117	882.5365	2181.916	1079.7632	560.99786	3717.5833	2912.0603	1618.66	1412.1996	2022.7501	1075.0813
110.203156	196.49446	329.48734	266.34503	167.85974	253.35493	378.0204	840.8188	666.8287	414.88385	1265.0332	156.89418	201.92125	144.65257	374.94345	458.2302	585.82916	1018.37744	885.46063
794.664	547.43207	654.57733	775.7073	1005.4008	421.0762	584.0356	581.141	523.2347	666.9651	530.5089	431.59705	355.041	1566.309	718.6546	672.67334	667.9832	613.9553	560.0218
327.93973	288.29425	368.70895	401.76324	5362.272	676.94354	426.15543	320.77966	580.3716	316.22192	216.4644	218.74254	294.04272	1459.1445	293.01733	325.09314	350.2986	281.19574	395.65646
1158.1439	1256.1157	1359.4039	1153.0278	733.2038	762.41833	963.9944	914.64136	899.91626	1127.6256	982.8201	1020.6949	439.40274	674.7608	803.41846	993.1998	1023.8988	1026.6001	372.9312
680.0592	645.1398	625.90466	564.5365	527.4129	494.53387	750.1845	720.1787	499.43677	737.57776	942.67834	867.43506	908.6041	902.408	807.8348	887.56244	783.7249	848.5736	981.42914
936.2465	720.0577	833.8827	501.2138	5.2140365	10.699629	30.87423	256.17667	61.67315	63.98509	220.47523	335.29968	36.675537	302.95953	346.66782	401.97214	354.23294	448.80243	137.37978
21.594637	24.2994	23.608345	23.935514	567.5711	288.08188	35.35132	47.58964	60.297123	32.87387	26.043415	26.803888	20.150927	56.219147	26.473776	14.187524	35.989025	23.29736	20.350645
1173.2777	1259.6525	1028.3959	828.33466	3377.3071	3369.4119	1830.814	1007.2799	1021.8712	695.113	1281.9893	1327.6483	497.68314	2947.5146	2098.9019	1036.2991	1530.9457	966.2165	819.5893
532.9441	422.472	493.81613	715.4181	1692.0074	633.9618	449.01108	661.0551	637.1493	685.1086	763.6845	482.37918	542.1063	1226.5342	538.038	527.2836	505.81686	567.9939	344.38705
2368.0708	3132.022	2618.4692	2251.5674	7020.481	2639.7705	2581.631	2438.7773	1485.932	2278.1467	2283.1255	2482.8608	447.9554	7407.259	2604.4812	3109.0605	3706.3145	2715.2346	2127.0627
579.3235	667.52924	478.05096	287.15308	838.55695	1006.1038	672.92816	584.9325	469.30142	404.60834	582.37946	492.67773	462.81146	733.61743	870.6401	523.171	658.3982	589.80927	668.97406
3134.9182	3276.3296	2666.0752	2104.2292	2359.79	2882.871	3765.7522	3364.161	2490.7449	2281.7703	4309.257	2100.746	2440.9924	3330.6792	3863.108	3533.5122	3062.1936	3956.4795	4246.7803
1375.5752	1540.7749	1624.4823	1939.4371	6594.064	3234.402	1754.8983	1590.4467	1621.4932	942.27435	2160.3965	1017.9177	390.7284	3629.2166	1234.51	675.5846	943.1786	699.05865	596.2765
133.23622	80.87206	145.83644	108.98294	899.6333	450.74783	290.53323	119.20025	270.38803	183.89545	100.67181	119.28883	57.67207	425.7289	138.07158	65.6047	113.6838	48.83732	45.448364
4094.5327	4713.473	4518.065	3339.1023	14291.96	3565.8833	5367.518	4806.0005	2703.9897	3583.7803	4737.5264	3949.271	1736.0416	14302.721	5334.9175	4525.7124	6032.107	4732.0454	3529.3386
1502.1487	1478.8414	1291.3457	1549.5002	2048.6243	660.2568	950.06915	876.0685	863.5412	1170.1802	945.3645	806.9393	777.59357	1841.1691	696.1629	1338.8066	1075.1761	1002.5374	1042.6891
466.51752	515.5124	372.2514	394.88272	775.8311	950.18195	585.09235	724.2521	215.83406	457.6956	837.0208	451.08768	240.93105	808.2341	848.29456	417.15805	641.47833	600.1901	301.28864
1108.6061	1397.6439	885.9241	899.8443	6832.3286	5587.0273	1890.4072	1531.2676	883.316	1003.7166	1274.6226	1270.28	674.12054	3519.8474	2549.882	1491.6217	1629.9897	1330.9869	1150.4814
2124.4338	2338.3767	1684.9047	1606.866	11066.958	8594.497	1743.6157	1915.8485	1222.6636	262.27866	3420.9915	386.33936	403.2132	5547.276	4827.4556	822.34314	1555.2891	2416.1777	879.2955
5978.914	8974.372	6806.4404	3064.3513	7387.643	13536.511	15039.743	6935.785	3015.042	3894.9185	18175.947	3352.868	2501.1648	8966.844	13444.706	4486.8184	4325.4883	9340.536	6374.408
4600.5957	4417.328	4367.9795	3324.9412	10914.65	7072.317	5691.486	4984.7725	3326.296	5407.1274	6848.1553	6052.7734	5911.8022	10843.609	7373.3525	5709.5913	5213.887	5972.3804	4709.19
1108.5107	925.2506	872.81915	1041.1119	1147.1709	936.6385	932.5355	1019.80225	830.5658	703.14465	1541.0646	683.12244	893.45	1417.8975	1447.6561	811.4715	676.6228	1156.1823	1179.6704
2697.2217	2626.7888	1792.4896	1974.6068	1751.1742	2874.7627	5681.5244	4383.268	3907.052	2791.577	9426.42	2103.7192	1408.462	3111.7454	5131.9414	1241.9708	1641.1571	2859.4395	1429.0504
1340.989	1293.4645	1136.4624	1240.7133	2974.3818	1567.1376	1773.3292	1596.6283	1504.2236	2030.5393	2227.5684	1225.2192	2545.5952	3928.846	1921.569	1842.776	1252.7515	1871.1205	1591.3586
265.41965	316.4243	261.23157	541.149	2147.0835	714.0577	686.575	378.55826	452.7698	394.40002	395.46353	356.3163	38.29148	1051.3969	668.7752	350.51086	424.64877	150.32626	109.36788
120.93591	175.48068	99.635414	183.90378	1498.8695	745.923	425.8627	499.31372	408.3962	333.79657	464.40802	269.62888	96.453514	496.6818	356.153	294.3395	523.89026	284.67786	238.20204
137.45053	196.7743	84.764336	52.026363	1536.45	1661.7668	278.1028	404.3991	164.83276	126.36998	322.95093	87.717255	178.52878	95.74718	112.180374	46.506687	78.36309	55.712673	48.83898
1343.2523	1305.108	1313.6935	1564.1284	4144.5767	1044.6804	1204.2585	1204.8064	1014.4743	1252.679	1070.187	1183.159	764.42285	3743.4663	1572.0742	1311.1016	1233.855	1488.7437	1283.5067
2131.478	2295.632	2181.406	1417.6783	16009.093	2943.7937	2311.7488	2288.0093	1725.0704	1965.0917	1446.6475	2564.075	2314.2156	8102.9214	2242.3293	3367.3237	3158.8083	2563.7957	3059.102
2555.6155	2288.3323	2531.3086	2812.4097	3443.6685	2070.3618	1379.5631	1848.6072	1264.5328	1449.7528	1658.552	1910.8973	1544.9877	4770.5107	2320.034	1742.5675	1664.0931	1491.6069	1398.1707
1353.1227	1322.9498	1131.4615	1185.0482	3918.885	1928.1361	2163.9746	1398.9086	984.7708	1564.3158	1214.0248	1789.8007	1611.7458	3783.7468	2344.265	2022.3441	1539.9447	2130.2688	1660.2545
2627.9011	2118.1794	2117.1094	1880.5757	3304.024	1414.2162	1739.3002	1946.3951	1592.2201	2837.1658	1832.2804	2755.323	2937.4487	3572.7053	2315.771	3235.9211	2481.3008	2967.7961	3522.2087
631.6584	562.5355	699.13525	603.6567	138.73814	133.07962	339.9488	370.2395	187.41603	219.3295	561.83826	409.8526	129.68886	788.35724	411.14264	462.26993	505.16043	491.1069	351.49057
318.81577	356.70718	336.6763	298.9153	746.1043	184.89821	334.21283	355.58398	275.0506	455.84756	283.19397	383.51657	239.34126	1050.0992	387.55554	678.922	384.80685	482.3717	376.3188
770.358	1053.3395	1020.85504	699.87427	6685.3906	2953.764	1788.7052	508.65814	585.4494	558.0211	2189.3108	635.71375	369.44894	5185.088	3368.389	620.4289	621.4156	1515.7147	479.1965
1010.418	1044.3124	826.612	813.9039	2429.5208	1733.4543	1970.7008	971.7544	565.2995	577.49896	685.7592	590.85803	390.88547	3222.2349	2233.4583	864.7929	1107.0151	914.6337	457.4446
285.27875	348.90372	310.6906	305.14575	684.54175	626.11163	515.16547	322.11237	173.74544	199.78381	430.94257	213.446	147.56578	805.03076	688.03876	247.43243	311.07047	354.0947	188.71877
405.9285	288.46024	434.55286	511.45737	493.78055	261.87946	398.0398	290.67734	514.06934	231.68208	173.68747	295.43634	72.403625	632.06915	317.2086	291.06592	331.60248	225.5555	196.8066
1804.5865	1926.4542	1375.1427	1149.982	1053.1661	940.3464	1576.4595	819.3667	544.08655	1274.1582	358.29852	2168.6448	1241.0035	1416.488	1462.1774	1542.931	1316.4133	958.77246	892.39514
107.995605	99.686806	74.61658	107.72086	325.61703	525.44696	348.4665	140.20796	1213.2833	58.12358	159.36485	142.20226	342.36026	647.2388	1128.4022	5.7905893	42.677315	15.208929	26.150166
65.861496	39.91873	74.34576	44.107002	485.1286	408.6942	61.19945	223.77443	120.48851	5.750732	70.69302	107.4766	8.480894	113.603615	83.02524	25.749973	28.455011	44.83526	21.508104
401.7259	381.31726	287.3062	398.4532	150.64594	50.337776	253.18463	579.67957	240.4501	503.72015	440.91895	533.151	45.980724	1424.2415	443.10574	372.97476	455.6336	263.58215	189.00757
296.7046	387.64294	257.20355	161.6251	238.37611	38.16614	405.65436	550.1437	347.26495	626.37866	396.5566	1275.0104	143.5158	1897.0786	509.9086	346.94635	750.6414	243.99039	381.1942
1460.7112	1940.0083	1247.3881	1401.125	1558.0629	1840.7899	1577.5868	1632.9579	1471.112	1210.9452000000001	2569.3013	1665.4928	2009.9994	1712.9196	2294.6914	1433.5298	1587.9464	1600.0146	1522.8984
3969.2112	4372.1274	3710.1953	2987.9988	7418.1343	8450.171	4274.4824	3492.2256	1948.3365	3046.4663	4678.752	4088.8347	1396.4689	6086.569	5046.4297	5234.371	4943.365	4672.277	3544.1465
3725.517	3225.1382	3107.4539	3914.793	4791.711	1487.2133	2808.1077	3248.5554	2744.075	3361.4324	3243.2563	3752.5273	2509.9495	6333.7983	2781.9426	4020.971	4455.854	2937.5337	2860.2917
973.35895	1041.0237	1050.8141	851.3392	1945.655	1899.3678	1308.5659	805.46497	677.45966	557.727	920.3325	713.25494	225.6827	1611.0289	1064.3065	773.99524	724.5135	1086.6171	529.38654
1749.5795	1658.3159	1787.3918	1760.6188	2694.1985	1175.2899	1483.2584	1792.5826	1581.4319	1477.0096	1440.567	1625.2725	1174.8956	3515.171	2414.1277	2050.0076	1833.829	2200.0886	1988.3829
1692.4985	1866.9165	1844.0614	1513.5897	1923.591	1579.7246	1803.9819	1900.7335	1483.891	1016.83673	1894.1691	939.06836	712.05005	2193.2527	2141.9465	1730.3701	1730.544	2267.8567	2334.3188
722.2828	772.38696	641.67206	698.47473	754.6387	979.51276	845.61914	919.65106	685.5436	597.1428	1287.1136	761.74457	617.2416	803.8424	1155.6637	841.96967	829.8056	1037.0442	912.597
1679.7878	1320.6775	1568.7573	1851.6205	4953.9995	996.01575	1523.9388	1821.1631	1505.6799	2453.0845	1388.8304	1578.9059	1416.5771	5613.7046	1750.1991	2158.0654	1913.6384	1822.0773	2141.255
1119.7557	841.5488	937.3611	900.89575	3308.6833	689.91455	968.49976	660.7847	894.41406	683.3635	499.06934	1819.2118	146.6679	2870.5989	900.442	1539.6293	1034.5028	917.70776	415.7826
1800.5919	1949.8145	1708.0613	1769.9589	6261.2236	780.3294	1195.2416	2172.5527	1906.8899	2381.5825	1548.4835	2627.7026	1689.5854	8788.301	1485.7109	2804.6304	2598.935	1916.974	2581.7546
570.0622	669.3681	624.5292	552.6367	740.4263	685.09534	741.96924	790.67633	499.71698	649.3076	919.4766	659.5565	437.05124	1051.7438	1044.899	771.1137	703.7956	1017.4311	970.78107
827.7487	844.6918	608.5691	815.7071	937.47925	1098.5112	1051.4858	969.3771	1109.4827	869.20886	1383.4375	694.8356	821.3244	1028.731	1352.2079	866.45776	836.4378	1273.1034	1030.3776
2153.9692	2168.8228	1826.5895	2146.8865	5321.8896	5098.6606	3355.0632	2311.39	2525.7302	1399.1217	5175.674	2891.2166	3014.8113	4350.6787	3622.7195	1953.5708	2748.6643	2707.0864	2217.832
